"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"R1","SMD_0603_RESC1608X55N","2968.504mil","3637.795mil","2968.504mil","3637.795mil","2968.504mil","3669.291mil","T","270.00","0R"
"Q8","SMD_SOIC127P600X110-9AN","3547.244mil","6043.299mil","3547.244mil","6043.307mil","3657.48mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q7","SMD_SOIC127P600X110-9AN","3547.244mil","6263.771mil","3547.244mil","6263.779mil","3657.48mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q6","SMD_SOIC127P600X110-9AN","1082.677mil","885.835mil","1082.677mil","885.827mil","972.441mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q5","SMD_SOIC127P600X110-9AN","1082.677mil","665.362mil","1082.677mil","665.354mil","972.441mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q44","SMD_SOIC127P600X110-9AN","712.598mil","6043.299mil","712.598mil","6043.307mil","822.835mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q43","SMD_SOIC127P600X110-9AN","712.598mil","6263.771mil","712.598mil","6263.779mil","822.835mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q42","SMD_SOIC127P600X110-9AN","3917.323mil","885.835mil","3917.323mil","885.827mil","3807.087mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q41","SMD_SOIC127P600X110-9AN","3917.323mil","665.362mil","3917.323mil","665.354mil","3807.087mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q38","SMD_SOIC127P600X110-9AN","677.157mil","6523.622mil","677.165mil","6523.622mil","602.165mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q37","SMD_SOIC127P600X110-9AN","3952.764mil","405.512mil","3952.756mil","405.512mil","4027.756mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"Q32","SMD_SOIC127P600X110-9AN","1657.48mil","6043.299mil","1657.48mil","6043.307mil","1767.716mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q31","SMD_SOIC127P600X110-9AN","1657.48mil","6263.771mil","1657.48mil","6263.779mil","1767.716mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q30","SMD_SOIC127P600X110-9AN","2972.441mil","885.835mil","2972.441mil","885.827mil","2862.205mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q29","SMD_SOIC127P600X110-9AN","2972.441mil","665.362mil","2972.441mil","665.354mil","2862.205mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q26","SMD_SOIC127P600X110-9AN","1622.039mil","6523.622mil","1622.047mil","6523.622mil","1547.047mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q25","SMD_SOIC127P600X110-9AN","3007.882mil","405.512mil","3007.874mil","405.512mil","3082.874mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"Q20","SMD_SOIC127P600X110-9AN","2602.362mil","6043.299mil","2602.362mil","6043.307mil","2712.598mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q2","SMD_SOIC127P600X110-9AN","3511.803mil","6523.622mil","3511.811mil","6523.622mil","3436.811mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q19","SMD_SOIC127P600X110-9AN","2602.362mil","6263.771mil","2602.362mil","6263.779mil","2712.598mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q18","SMD_SOIC127P600X110-9AN","2027.559mil","885.835mil","2027.559mil","885.827mil","1917.323mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q17","SMD_SOIC127P600X110-9AN","2027.559mil","665.362mil","2027.559mil","665.354mil","1917.323mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q14","SMD_SOIC127P600X110-9AN","2566.921mil","6523.622mil","2566.929mil","6523.622mil","2491.929mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q13","SMD_SOIC127P600X110-9AN","2063mil","405.512mil","2062.992mil","405.512mil","2137.992mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"Q1","SMD_SOIC127P600X110-9AN","1118.118mil","405.512mil","1118.11mil","405.512mil","1193.11mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"L9","SMT_INDM135130X800N","2889.764mil","1346.457mil","2889.764mil","1346.457mil","3091.535mil","1346.457mil","T","180.00","DB_VALUE"
"L6","SMT_INDM135130X800N","2685.039mil","5582.677mil","2685.039mil","5582.677mil","2483.268mil","5582.677mil","T","0.00","DB_VALUE"
"L5","SMT_INDM135130X800N","1944.882mil","1346.457mil","1944.882mil","1346.457mil","2146.654mil","1346.457mil","T","180.00","DB_VALUE"
"L2","SMT_INDM135130X800N","3629.921mil","5582.677mil","3629.921mil","5582.677mil","3428.149mil","5582.677mil","T","0.00","DB_VALUE"
"L14","SMT_INDM135130X800N","795.276mil","5582.677mil","795.276mil","5582.677mil","593.504mil","5582.677mil","T","0.00","DB_VALUE"
"L13","SMT_INDM135130X800N","3834.646mil","1346.457mil","3834.646mil","1346.457mil","4036.417mil","1346.457mil","T","180.00","DB_VALUE"
"L10","SMT_INDM135130X800N","1740.158mil","5582.677mil","1740.158mil","5582.677mil","1538.386mil","5582.677mil","T","0.00","DB_VALUE"
"L1","SMT_INDM135130X800N","1000mil","1346.457mil","1000mil","1346.457mil","1201.772mil","1346.457mil","T","180.00","DB_VALUE"
"J9","PTH_MTG400_700","344.488mil","1840.551mil","344.488mil","1840.551mil","344.488mil","1840.551mil","T","0.00","PTH_MTG400_700"
"J6","PTH_CON_WR-MRC4-6P","4460.63mil","952.756mil","4460.63mil","952.756mil","4568.898mil","1118.11mil","T","270.00","WR-MPC4"
"J5","PTH_CON_WR-MRC4-6P","4460.63mil","5980.315mil","4460.63mil","5980.315mil","4568.898mil","6145.669mil","T","270.00","WR-MPC4"
"J3","PTH_CON_HD-351-3P","4562.992mil","2755.905mil","4562.992mil","2755.905mil","4562.992mil","2618.11mil","T","90.00","HD-351-3P"
"J24","PTH_MTG400_700","4527.559mil","6732.283mil","4527.559mil","6732.283mil","4527.559mil","6732.283mil","T","0.00","PTH_MTG400_700"
"J23","PTH_MTG400_700","196.85mil","6732.283mil","196.85mil","6732.283mil","196.85mil","6732.283mil","T","0.00","PTH_MTG400_700"
"J22","PTH_MTG400_700","4527.559mil","196.85mil","4527.559mil","196.85mil","4527.559mil","196.85mil","T","0.00","PTH_MTG400_700"
"J21","PTH_MTG400_700","196.85mil","196.85mil","196.85mil","196.85mil","196.85mil","196.85mil","T","0.00","PTH_MTG400_700"
"J20","PTH_MTG400_700","3592.52mil","5088.583mil","3592.52mil","5088.583mil","3592.52mil","5088.583mil","T","0.00","PTH_MTG400_700"
"J2","SMD_CON-CVILUX-CU04-SCM15B0","4527.559mil","3232.284mil","4519.685mil","3232.284mil","4417.323mil","3169.291mil","T","90.00","USB MINI"
"J19","PTH_MTG400_700","295.276mil","1397.638mil","295.276mil","1397.638mil","295.276mil","1397.638mil","T","0.00","PTH_MTG400_700"
"J18","PTH_MTG400_700","4429.134mil","5531.496mil","4429.134mil","5531.496mil","4429.134mil","5531.496mil","T","0.00","PTH_MTG400_700"
"J17","PTH_MTG400_700","3592.52mil","1840.551mil","3592.52mil","1840.551mil","3592.52mil","1840.551mil","T","0.00","PTH_MTG400_700"
"J16","PTH_MTG400_700","344.488mil","5088.583mil","344.488mil","5088.583mil","344.488mil","5088.583mil","T","0.00","PTH_MTG400_700"
"J15","PTH_MTG400_700","1968.504mil","3464.567mil","1968.504mil","3464.567mil","1968.504mil","3464.567mil","T","90.00","PTH_MTG400_700"
"J14","PTH_MTG400_700","295.276mil","5531.496mil","295.276mil","5531.496mil","295.276mil","5531.496mil","T","0.00","PTH_MTG400_700"
"J13","PTH_MTG400_700","4429.134mil","1397.638mil","4429.134mil","1397.638mil","4429.134mil","1397.638mil","T","0.00","PTH_MTG400_700"
"FID2","FID100X200","4299.213mil","6826.772mil","4299.213mil","6826.772mil","4299.213mil","6826.772mil","T","0.00","FIDUCIAL 100X200"
"FID1","FID100X200","4330.709mil","78.74mil","4330.709mil","78.74mil","4330.709mil","78.74mil","T","0.00","FIDUCIAL 100X200"
"D9","SMD_0805_LED2012X100N","2582.677mil","3594.488mil","2582.677mil","3594.488mil","2582.677mil","3553.15mil","T","90.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D8","SMD_DO214AC_SMA","4444.882mil","2440.945mil","4444.882mil","2440.945mil","4366.142mil","2440.945mil","T","0.00","SS14"
"D7","SMD_0805_LED2012X100N","2425.197mil","3594.488mil","2425.197mil","3594.488mil","2425.197mil","3553.15mil","T","90.00","KP-2012CGCK"
"D6","SMD_SOT457_SOT95P275X110-6N","4259.842mil","3185.039mil","4259.842mil","3185.039mil","4297.244mil","3230.315mil","T","270.00","SMS05T1G"
"D5","SMD_0805_LED2012X100N","2740.157mil","3594.488mil","2740.157mil","3594.488mil","2740.157mil","3553.15mil","T","90.00","KP-2012EC"
"D46","SMD_0805_LED2012X100N","3086.614mil","3334.646mil","3086.614mil","3334.646mil","3086.614mil","3375.984mil","T","270.00","KP-2012CGCK"
"D44","SMD_0805_LED2012X100N","3165.354mil","3334.646mil","3165.354mil","3334.646mil","3165.354mil","3375.984mil","T","270.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D42","SMD_0805_LED2012X100N","3322.835mil","3334.646mil","3322.835mil","3334.646mil","3322.835mil","3375.984mil","T","270.00","KP-2012CGCK"
"D40","SMD_0805_LED2012X100N","3007.874mil","3334.646mil","3007.874mil","3334.646mil","3007.874mil","3375.984mil","T","270.00","KP-2012EC"
"D4","SMD_0805_LED2012X100N","4586.614mil","3578.74mil","4586.614mil","3578.74mil","4627.953mil","3578.74mil","T","180.00","LED_ORANGE"
"D39","SMD_0805_LED2012X100N","1275.591mil","3334.646mil","1275.591mil","3334.646mil","1275.591mil","3375.984mil","T","270.00","KP-2012CGCK"
"D37","SMD_0805_LED2012X100N","1354.331mil","3334.646mil","1354.331mil","3334.646mil","1354.331mil","3375.984mil","T","270.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D35","SMD_0805_LED2012X100N","1511.811mil","3334.646mil","1511.811mil","3334.646mil","1511.811mil","3375.984mil","T","270.00","KP-2012CGCK"
"D33","SMD_0805_LED2012X100N","1196.85mil","3334.646mil","1196.85mil","3334.646mil","1196.85mil","3375.984mil","T","270.00","KP-2012EC"
"D32","SMD_DO214AC_SMC","232.283mil","6405.512mil","232.283mil","6405.512mil","98.425mil","6405.512mil","T","0.00","SMCJ12A"
"D31","SMD_0805_LED2012X100N","850.394mil","3594.488mil","850.394mil","3594.488mil","850.394mil","3553.15mil","T","90.00","KP-2012CGCK"
"D30","SMD_DO214AC_SMC","4488.189mil","527.559mil","4488.189mil","527.559mil","4622.047mil","527.559mil","T","180.00","SMCJ12A"
"D3","SMD_0805_LED2012X100N","4586.614mil","3500mil","4586.614mil","3500mil","4627.953mil","3500mil","T","180.00","LED_YELLOW"
"D28","SMD_DO214AC_SMC","4488.189mil","6405.512mil","4488.189mil","6405.512mil","4622.047mil","6405.512mil","T","180.00","SMCJ12A"
"D27","SMD_0805_LED2012X100N","771.654mil","3594.488mil","771.654mil","3594.488mil","771.654mil","3553.15mil","T","90.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D26","SMD_DO214AC_SMC","232.283mil","527.559mil","232.283mil","527.559mil","98.425mil","527.559mil","T","0.00","SMCJ12A"
"D24","SMD_0805_LED2012X100N","614.173mil","3594.488mil","614.173mil","3594.488mil","614.173mil","3553.15mil","T","90.00","KP-2012CGCK"
"D23","SMD_SOD523_SOD1608X65N","972.441mil","6492.126mil","972.441mil","6492.126mil","940.945mil","6492.126mil","T","0.00","1N4448HWT"
"D22","SMD_SOD523_SOD1608X65N","3657.48mil","437.008mil","3657.48mil","437.008mil","3688.976mil","437.008mil","T","180.00","1N4448HWT"
"D20","SMD_0805_LED2012X100N","929.134mil","3594.488mil","929.134mil","3594.488mil","929.134mil","3553.15mil","T","90.00","KP-2012EC"
"D2","SMD_0805_LED2012X100N","4586.614mil","3657.48mil","4586.614mil","3657.48mil","4627.953mil","3657.48mil","T","180.00","LED GREEN"
"D19","SMD_SOD523_SOD1608X65N","1917.323mil","6492.126mil","1917.323mil","6492.126mil","1885.827mil","6492.126mil","T","0.00","1N4448HWT"
"D18","SMD_SOD523_SOD1608X65N","2712.598mil","437.008mil","2712.598mil","437.008mil","2744.095mil","437.008mil","T","180.00","1N4448HWT"
"D17","SMD_0805_LED2012X100N","2661.417mil","3594.488mil","2661.417mil","3594.488mil","2661.417mil","3553.15mil","T","90.00","KP-2012CGCK"
"D15","SMD_SOD523_SOD1608X65N","2862.205mil","6492.126mil","2862.205mil","6492.126mil","2830.709mil","6492.126mil","T","0.00","1N4448HWT"
"D14","SMD_SOD523_SOD1608X65N","1767.716mil","437.008mil","1767.716mil","437.008mil","1799.213mil","437.008mil","T","180.00","1N4448HWT"
"D11","SMD_SOD523_SOD1608X65N","3807.087mil","6492.126mil","3807.087mil","6492.126mil","3775.59mil","6492.126mil","T","0.00","1N4448HWT"
"D10","SMD_SOD523_SOD1608X65N","822.835mil","437.008mil","822.835mil","437.008mil","854.331mil","437.008mil","T","180.00","1N4448HWT"
"D1","SMD_0805_LED2012X100N","4586.614mil","3736.22mil","4586.614mil","3736.22mil","4627.953mil","3736.22mil","T","180.00","LED RED"
"C998","SMD_1210_CAPC3225X279N","2204.724mil","1708.661mil","2204.724mil","1708.661mil","2204.724mil","1767.716mil","T","270.00","220uF"
"C995","SMD_1210_CAPC3225X279N","295.276mil","2283.465mil","295.276mil","2283.465mil","354.331mil","2283.465mil","T","180.00","220uF"
"C992","SMD_1210_CAPC3225X279N","1889.764mil","1708.661mil","1889.764mil","1708.661mil","1889.764mil","1767.716mil","T","270.00","220uF"
"C99","SMD_1210_CAPC3225X279N","2476.378mil","842.52mil","2476.378mil","842.52mil","2417.323mil","842.52mil","T","0.00","220uF"
"C989","SMD_1210_CAPC3225X279N","2047.244mil","1708.661mil","2047.244mil","1708.661mil","2047.244mil","1767.716mil","T","270.00","220uF"
"C986","SMD_1210_CAPC3225X279N","1732.283mil","1708.661mil","1732.283mil","1708.661mil","1732.283mil","1767.716mil","T","270.00","220uF"
"C983","SMD_1210_CAPC3225X279N","1417.323mil","1708.661mil","1417.323mil","1708.661mil","1417.323mil","1767.716mil","T","270.00","220uF"
"C980","SMD_1210_CAPC3225X279N","1574.803mil","1708.661mil","1574.803mil","1708.661mil","1574.803mil","1767.716mil","T","270.00","220uF"
"C98","SMD_1210_CAPC3225X279N","2476.378mil","1000mil","2476.378mil","1000mil","2417.323mil","1000mil","T","0.00","220uF"
"C977","SMD_1210_CAPC3225X279N","1259.842mil","1708.661mil","1259.842mil","1708.661mil","1259.842mil","1767.716mil","T","270.00","220uF"
"C974","SMD_1210_CAPC3225X279N","1208.661mil","5456.693mil","1208.661mil","5456.693mil","1267.716mil","5456.693mil","T","180.00","220uF"
"C971","SMD_1210_CAPC3225X279N","2153.543mil","5456.693mil","2153.543mil","5456.693mil","2212.598mil","5456.693mil","T","180.00","220uF"
"C97","SMD_1210_CAPC3225X270N","3212.598mil","370.079mil","3212.598mil","370.079mil","3271.653mil","370.079mil","T","180.00","100uF"
"C968","SMD_1210_CAPC3225X279N","3098.425mil","5456.693mil","3098.425mil","5456.693mil","3157.48mil","5456.693mil","T","180.00","220uF"
"C965","SMD_1210_CAPC3225X279N","4043.307mil","5456.693mil","4043.307mil","5456.693mil","4102.362mil","5456.693mil","T","180.00","220uF"
"C962","SMD_1210_CAPC3225X279N","3421.26mil","1472.441mil","3421.26mil","1472.441mil","3362.205mil","1472.441mil","T","0.00","220uF"
"C96","SMD_1210_CAPC3225X270N","2803.15mil","342.52mil","2803.15mil","342.52mil","2744.095mil","342.52mil","T","0.00","100uF"
"C959","SMD_1210_CAPC3225X279N","2476.378mil","1472.441mil","2476.378mil","1472.441mil","2417.323mil","1472.441mil","T","0.00","220uF"
"C956","SMD_1210_CAPC3225X279N","1531.496mil","1472.441mil","1531.496mil","1472.441mil","1472.441mil","1472.441mil","T","0.00","220uF"
"C953","SMD_1210_CAPC3225X279N","586.614mil","1472.441mil","586.614mil","1472.441mil","527.559mil","1472.441mil","T","0.00","220uF"
"C950","SMD_1210_CAPC3225X279N","944.882mil","1708.661mil","944.882mil","1708.661mil","944.882mil","1767.716mil","T","270.00","220uF"
"C947","SMD_1210_CAPC3225X279N","1102.362mil","1708.661mil","1102.362mil","1708.661mil","1102.362mil","1767.716mil","T","270.00","220uF"
"C944","SMD_1210_CAPC3225X279N","787.402mil","1708.661mil","787.402mil","1708.661mil","787.402mil","1767.716mil","T","270.00","220uF"
"C941","SMD_1210_CAPC3225X279N","629.921mil","1708.661mil","629.921mil","1708.661mil","629.921mil","1767.716mil","T","270.00","220uF"
"C938","SMD_1210_CAPC3225X279N","295.276mil","2125.984mil","295.276mil","2125.984mil","354.331mil","2125.984mil","T","180.00","220uF"
"C935","SMD_1210_CAPC3225X279N","3307.087mil","1708.661mil","3307.087mil","1708.661mil","3307.087mil","1767.716mil","T","270.00","220uF"
"C932","SMD_1210_CAPC3225X279N","3637.795mil","4173.228mil","3637.795mil","4173.228mil","3578.74mil","4173.228mil","T","0.00","220uF"
"C93","SMD_0603_CAPC1608X95N","1795.276mil","6492.126mil","1795.276mil","6492.126mil","1826.772mil","6492.126mil","T","180.00","220nF"
"C929","SMD_1210_CAPC3225X279N","3641.732mil","3543.307mil","3641.732mil","3543.307mil","3582.677mil","3543.307mil","T","0.00","220uF"
"C926","SMD_1210_CAPC3225X279N","295.276mil","4803.15mil","295.276mil","4803.15mil","354.331mil","4803.15mil","T","180.00","220uF"
"C923","SMD_1210_CAPC3225X279N","295.276mil","4488.189mil","295.276mil","4488.189mil","354.331mil","4488.189mil","T","180.00","220uF"
"C92","SMD_0603_CAPC1608X95N","2834.646mil","437.008mil","2834.646mil","437.008mil","2803.149mil","437.008mil","T","0.00","220nF"
"C9","SMD_0603_CAPC1608X95N","3838.583mil","3944.882mil","3838.583mil","3944.882mil","3870.079mil","3944.882mil","T","180.00","100nF"
"C89","SMD_0402_CAPC1005X55N","2019.685mil","6362.205mil","2019.685mil","6362.205mil","2019.685mil","6379.921mil","T","270.00","100nF"
"C88","SMD_0402_CAPC1005X55N","2610.236mil","566.929mil","2610.236mil","566.929mil","2610.236mil","549.213mil","T","90.00","100nF"
"C872","SMD_1210_CAPC3225X270N","1511.811mil","153.543mil","1511.811mil","153.543mil","1511.811mil","212.598mil","T","270.00","100uF"
"C869","SMD_1210_CAPC3225X270N","3118.11mil","6775.591mil","3118.11mil","6775.591mil","3118.11mil","6716.535mil","T","90.00","100uF"
"C866","SMD_1210_CAPC3225X270N","1070.866mil","6775.591mil","1070.866mil","6775.591mil","1070.866mil","6716.535mil","T","90.00","100uF"
"C860","SMD_1210_CAPC3225X279N","295.276mil","4330.709mil","295.276mil","4330.709mil","354.331mil","4330.709mil","T","180.00","220uF"
"C857","SMD_1210_CAPC3225X279N","295.276mil","4645.669mil","295.276mil","4645.669mil","354.331mil","4645.669mil","T","180.00","220uF"
"C854","SMD_1210_CAPC3225X279N","1208.661mil","5614.173mil","1208.661mil","5614.173mil","1267.716mil","5614.173mil","T","180.00","220uF"
"C851","SMD_1210_CAPC3225X279N","2153.543mil","5614.173mil","2153.543mil","5614.173mil","2212.598mil","5614.173mil","T","180.00","220uF"
"C85","SMD_0603_CAPC1608X95N","2019.685mil","6460.63mil","2019.685mil","6460.63mil","2019.685mil","6492.126mil","T","270.00","10uF"
"C848","SMD_1210_CAPC3225X279N","3098.425mil","5614.173mil","3098.425mil","5614.173mil","3157.48mil","5614.173mil","T","180.00","220uF"
"C845","SMD_1210_CAPC3225X279N","4043.307mil","5614.173mil","4043.307mil","5614.173mil","4102.362mil","5614.173mil","T","180.00","220uF"
"C842","SMD_1210_CAPC3225X279N","3421.26mil","1314.961mil","3421.26mil","1314.961mil","3362.205mil","1314.961mil","T","0.00","220uF"
"C84","SMD_0603_CAPC1608X95N","2610.236mil","468.504mil","2610.236mil","468.504mil","2610.236mil","437.008mil","T","90.00","10uF"
"C839","SMD_1210_CAPC3225X279N","2476.378mil","1314.961mil","2476.378mil","1314.961mil","2417.323mil","1314.961mil","T","0.00","220uF"
"C836","SMD_1210_CAPC3225X279N","1531.496mil","1314.961mil","1531.496mil","1314.961mil","1472.441mil","1314.961mil","T","0.00","220uF"
"C833","SMD_1210_CAPC3225X279N","586.614mil","1314.961mil","586.614mil","1314.961mil","527.559mil","1314.961mil","T","0.00","220uF"
"C8","SMD_0603_CAPC1608X95N","4267.717mil","4417.323mil","4267.717mil","4417.323mil","4267.717mil","4385.827mil","T","90.00","100nF"
"C785","SMD_1210_CAPC3225X270N","3559.055mil","153.543mil","3559.055mil","153.543mil","3559.055mil","212.598mil","T","270.00","100uF"
"C782","SMD_1210_CAPC3225X270N","3401.575mil","153.543mil","3401.575mil","153.543mil","3401.575mil","212.598mil","T","270.00","100uF"
"C779","SMD_1210_CAPC3225X270N","1228.346mil","6775.591mil","1228.346mil","6775.591mil","1228.346mil","6716.535mil","T","90.00","100uF"
"C776","SMD_1210_CAPC3225X270N","2015.748mil","6775.591mil","2015.748mil","6775.591mil","2015.748mil","6716.535mil","T","90.00","100uF"
"C770","SMD_1210_CAPC3225X279N","295.276mil","4015.748mil","295.276mil","4015.748mil","354.331mil","4015.748mil","T","180.00","220uF"
"C767","SMD_1210_CAPC3225X279N","295.276mil","3858.268mil","295.276mil","3858.268mil","354.331mil","3858.268mil","T","180.00","220uF"
